Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,Release Year,Release Month,Release Quarter,Power Density (W/mm2),Type_encoded,Vendor_ATI,Vendor_Intel,Vendor_NVIDIA,Vendor_Other,Foundry_Intel,Foundry_Other,Foundry_TSMC,Foundry_UMC,Foundry_Unknown
2008-08-01,80.0,50.0,127.0,210.0,459.0,,29.38,,2008.0,8.0,3.0,0.3937007874015748,1,False,False,True,False,False,False,True,False,False
2016-01-01,28.0,,228.0,2940.0,937.0,,2464.0,76.99,2016.0,1.0,1.0,,1,False,False,True,False,False,False,True,False,False
2007-12-10,55.0,25.0,67.0,181.0,600.0,,48.0,,2007.0,12.0,4.0,0.373134328358209,1,True,False,False,False,False,False,True,False,False
2006-02-02,110.0,75.0,333.0,302.0,425.0,,,,2006.0,2.0,1.0,0.22522522522522523,1,False,False,True,False,False,False,True,False,False
2009-01-09,55.0,,73.0,242.0,500.0,,80.0,,2009.0,1.0,1.0,,1,True,False,False,False,False,False,True,False,False
,7.0,15.0,156.0,9800.0,400.0,3686.0,1843.0,115.2,,,,0.09615384615384616,1,False,False,False,False,False,False,True,False,False
2013-10-08,28.0,55.0,123.0,1500.0,925.0,,947.2,59.2,2013.0,10.0,4.0,0.44715447154471544,1,False,False,False,False,False,False,True,False,False
2011-01-04,40.0,35.0,104.0,716.0,725.0,,696.0,,2011.0,1.0,1.0,0.33653846153846156,1,False,False,False,False,False,False,True,False,False
2003-10-23,130.0,46.0,133.0,82.0,475.0,,,,2003.0,10.0,4.0,0.3458646616541353,1,False,False,True,False,False,False,True,False,False
2002-09-01,150.0,,81.0,36.0,240.0,,,,2002.0,9.0,3.0,,1,True,False,False,False,False,False,False,True,False
2015-12-12,28.0,,56.0,690.0,955.0,,791.0,49.44,2015.0,12.0,4.0,,1,False,False,False,False,False,False,True,False,False
2003-12-22,150.0,10.0,65.0,29.0,250.0,,,,2003.0,12.0,4.0,0.15384615384615385,1,False,False,True,False,False,False,True,False,False
2011-10-05,40.0,62.0,238.0,1170.0,625.0,,480.0,40.0,2011.0,10.0,4.0,0.2605042016806723,1,False,False,True,False,False,False,True,False,False
2016-04-27,28.0,30.0,,,1029.0,,863.2,26.98,2016.0,4.0,2.0,,1,False,False,True,False,False,False,True,False,False
,180.0,15.0,112.0,14.0,166.0,,,,,,,0.13392857142857142,1,False,False,False,True,False,False,True,False,False
2001-10-01,150.0,,88.0,25.0,250.0,,,,2001.0,10.0,4.0,,1,False,False,True,False,False,False,True,False,False
2013-05-29,28.0,25.0,87.0,1020.0,902.0,,692.7,28.86,2013.0,5.0,2.0,0.28735632183908044,1,False,False,True,False,False,False,True,False,False
2016-05-15,28.0,,125.0,1550.0,780.0,653.4,653.4,40.84,2016.0,5.0,2.0,,1,False,False,False,False,False,False,True,False,False
2003-12-22,90.0,11.0,,,425.0,,,,2003.0,12.0,4.0,,1,False,False,True,False,False,False,False,False,True
2009-01-09,55.0,35.0,146.0,514.0,500.0,,320.0,,2009.0,1.0,1.0,0.23972602739726026,1,True,False,False,False,False,False,True,False,False
2011-01-04,40.0,50.0,212.0,1700.0,580.0,,1114.0,,2011.0,1.0,1.0,0.2358490566037736,1,False,False,False,False,False,False,True,False,False
2013-09-27,28.0,170.0,294.0,3540.0,915.0,,2634.0,109.8,2013.0,9.0,3.0,0.5782312925170068,1,False,False,True,False,False,False,True,False,False
2010-10-13,40.0,,166.0,1040.0,850.0,,1360.0,,2010.0,10.0,4.0,,1,True,False,False,False,False,False,True,False,False
2007-05-09,80.0,11.0,127.0,210.0,400.0,,25.6,,2007.0,5.0,2.0,0.08661417322834646,1,False,False,True,False,False,False,True,False,False
2002-10-01,150.0,,215.0,110.0,325.0,,,,2002.0,10.0,4.0,,1,True,False,False,False,False,False,True,False,False
2004-01-26,150.0,,98.0,36.0,250.0,,,,2004.0,1.0,1.0,,1,True,False,False,False,False,False,False,True,False
2005-10-05,80.0,,100.0,107.0,450.0,,,,2005.0,10.0,4.0,,1,True,False,False,False,False,False,False,True,False
2011-06-14,32.0,35.0,227.0,1178.0,593.0,,189.8,,2011.0,6.0,2.0,0.15418502202643172,1,False,False,False,False,False,False,True,False,False
2012-01-07,40.0,20.0,104.0,716.0,600.0,,576.0,,2012.0,1.0,1.0,0.19230769230769232,1,False,False,False,False,False,False,True,False,False
2003-09-10,150.0,,215.0,117.0,378.0,,,,2003.0,9.0,3.0,,1,True,False,False,False,False,False,True,False,False
2017-07-13,14.0,375.0,495.0,12500.0,1382.0,26210.0,13110.0,819.2,2017.0,7.0,3.0,0.7575757575757576,1,False,False,False,False,False,False,False,False,False
,28.0,4.0,110.0,1178.0,225.0,,57.6,3.6,,,,0.03636363636363636,1,False,False,False,False,False,False,True,False,False
2006-03-22,90.0,27.0,125.0,177.0,400.0,,,,2006.0,3.0,1.0,0.216,1,False,False,True,False,False,False,True,False,False
2009-10-12,40.0,31.0,57.0,260.0,520.0,,39.36,,2009.0,10.0,4.0,0.543859649122807,1,False,False,True,False,False,False,True,False,False
2008-06-04,65.0,13.0,86.0,210.0,550.0,,22.4,,2008.0,6.0,2.0,0.1511627906976744,1,False,False,True,False,False,False,True,False,False
2008-06-12,55.0,106.0,192.0,666.0,777.0,,497.3,99.46,2008.0,6.0,2.0,0.5520833333333334,1,True,False,False,False,False,False,True,False,False
2016-09-13,16.0,250.0,471.0,11800.0,1025.0,179.2,11470.0,358.3,2016.0,9.0,3.0,0.5307855626326964,1,False,False,True,False,False,False,True,False,False
2019-02-11,14.0,50.0,103.0,2200.0,980.0,1121.0,1121.0,70.08,2019.0,2.0,1.0,0.4854368932038835,1,False,False,False,False,False,False,False,False,False
2017-09-05,28.0,15.0,125.0,1200.0,200.0,691.2,691.2,345.6,2017.0,9.0,3.0,0.12,1,False,False,False,False,False,False,False,False,False
2013-04-01,28.0,33.0,116.0,585.0,625.0,,240.0,20.0,2013.0,4.0,2.0,0.28448275862068967,1,False,False,True,False,False,False,True,False,False
2006-01-19,90.0,,100.0,107.0,445.0,,,,2006.0,1.0,1.0,,1,True,False,False,False,False,False,True,False,False
2007-06-01,90.0,,150.0,157.0,460.0,,,,2007.0,6.0,2.0,,1,True,False,False,False,False,False,True,False,False
2005-01-01,110.0,,154.0,146.0,300.0,,,,2005.0,1.0,1.0,,1,False,False,True,False,False,False,True,False,False
2017-04-18,14.0,185.0,232.0,5700.0,1257.0,6175.0,6175.0,385.9,2017.0,4.0,2.0,0.7974137931034483,1,False,False,False,False,False,False,False,False,False
2011-12-01,40.0,186.0,389.0,2640.0,750.0,,1920.0,480.0,2011.0,12.0,4.0,0.4781491002570694,1,False,False,False,False,False,False,True,False,False
2020-06-18,12.0,90.0,445.0,10800.0,1410.0,5699.0,2849.0,89.04,2020.0,6.0,2.0,0.20224719101123595,1,False,False,True,False,False,False,True,False,False
2014-06-14,28.0,15.0,107.0,930.0,800.0,,204.8,12.8,2014.0,6.0,2.0,0.14018691588785046,1,False,False,False,False,False,False,False,False,False
2014-10-07,28.0,,398.0,5200.0,924.0,,2657.0,83.04,2014.0,10.0,4.0,,1,False,False,True,False,False,False,True,False,False
2018-11-07,14.0,15.0,,,300.0,806.4,403.2,100.8,2018.0,11.0,4.0,,1,False,True,False,False,True,False,False,False,False
2001-02-06,180.0,2.0,64.0,20.0,125.0,,,,2001.0,2.0,1.0,0.03125,1,False,False,True,False,False,False,True,False,False
2015-09-01,14.0,15.0,123.0,,350.0,729.6,364.8,91.2,2015.0,9.0,3.0,0.12195121951219512,1,False,True,False,False,True,False,False,False,False
2018-08-28,14.0,15.0,,,300.0,768.0,384.0,96.0,2018.0,8.0,3.0,,1,False,True,False,False,True,False,False,False,False
,7.0,475.0,331.0,13230.0,1400.0,28180.0,14090.0,880.6,,,,1.4350453172205437,1,False,False,False,False,False,False,True,False,False
2013-11-22,28.0,245.0,561.0,7080.0,745.0,,5046.0,1682.0,2013.0,11.0,4.0,0.43672014260249553,1,False,False,True,False,False,False,True,False,False
2002-07-01,150.0,37.0,215.0,110.0,324.0,,,,2002.0,7.0,3.0,0.17209302325581396,1,True,False,False,False,False,False,True,False,False
2000-06-01,180.0,23.0,115.0,30.0,166.0,,,,2000.0,6.0,2.0,0.2,1,True,False,False,False,False,False,True,False,False
2020-05-13,7.0,250.0,331.0,13230.0,1400.0,26110.0,13060.0,6528.0,2020.0,5.0,2.0,0.7552870090634441,1,False,False,False,False,False,False,True,False,False
2013-07-23,28.0,45.0,118.0,1270.0,706.0,,542.2,22.59,2013.0,7.0,3.0,0.3813559322033898,1,False,False,True,False,False,False,True,False,False
2009-01-09,55.0,35.0,146.0,514.0,675.0,,432.0,,2009.0,1.0,1.0,0.23972602739726026,1,True,False,False,False,False,False,True,False,False
2013-02-25,28.0,150.0,212.0,2800.0,825.0,,1267.0,79.2,2013.0,2.0,1.0,0.7075471698113207,1,False,False,False,False,False,False,True,False,False
2019-08-21,14.0,15.0,,,300.0,691.2,345.6,86.4,2019.0,8.0,3.0,,1,False,True,False,False,True,False,False,False,False
2013-10-08,28.0,245.0,561.0,7080.0,745.0,,5046.0,1682.0,2013.0,10.0,4.0,0.43672014260249553,1,False,False,True,False,False,False,True,False,False
2006-01-01,90.0,100.0,352.0,384.0,625.0,,,,2006.0,1.0,1.0,0.2840909090909091,1,True,False,False,False,False,False,True,False,False
2019-05-13,28.0,50.0,125.0,1550.0,730.0,786.4,786.4,49.15,2019.0,5.0,2.0,0.4,1,False,False,False,False,False,False,True,False,False
2006-07-01,90.0,13.0,,,400.0,,,,2006.0,7.0,3.0,,1,False,True,False,False,True,False,False,False,False
2014-06-18,40.0,49.0,116.0,585.0,700.0,,268.8,22.4,2014.0,6.0,2.0,0.4224137931034483,1,False,False,True,False,False,False,True,False,False
2020-09-02,10.0,15.0,146.0,,300.0,1690.0,844.8,211.2,2020.0,9.0,3.0,0.10273972602739725,1,False,True,False,False,True,False,False,False,False
2003-03-01,180.0,,97.0,30.0,183.0,,,,2003.0,3.0,1.0,,1,True,False,False,False,False,False,False,False,True
2003-03-01,150.0,,218.0,117.0,380.0,,,,2003.0,3.0,1.0,,1,True,False,False,False,False,False,True,False,False
2000-04-01,180.0,23.0,111.0,30.0,166.0,,,,2000.0,4.0,2.0,0.2072072072072072,1,True,False,False,False,False,False,True,False,False
2008-01-23,55.0,65.0,135.0,378.0,725.0,,174.0,,2008.0,1.0,1.0,0.48148148148148145,1,True,False,False,False,False,False,True,False,False
2000-10-13,250.0,15.0,112.0,14.0,166.0,,,,2000.0,10.0,4.0,0.13392857142857142,1,False,False,False,True,False,False,True,False,False
2019-01-06,14.0,15.0,210.0,4940.0,300.0,1843.0,921.6,57.6,2019.0,1.0,1.0,0.07142857142857142,1,False,False,False,False,False,False,False,False,False
2003-04-01,130.0,,76.0,60.0,398.0,,,,2003.0,4.0,2.0,,1,True,False,False,False,False,False,True,False,False
2019-01-08,14.0,15.0,210.0,4940.0,300.0,1691.0,845.6,52.85,2019.0,1.0,1.0,0.07142857142857142,1,False,False,False,False,False,False,False,False,False
2019-03-26,14.0,50.0,103.0,2200.0,1100.0,1151.0,1151.0,71.94,2019.0,3.0,1.0,0.4854368932038835,1,False,False,False,False,False,False,False,False,False
2002-01-01,150.0,,,,100.0,,,,2002.0,1.0,1.0,,1,False,True,False,False,True,False,False,False,False
2006-04-20,90.0,104.0,196.0,278.0,650.0,,,,2006.0,4.0,2.0,0.5306122448979592,1,False,False,True,False,False,False,True,False,False
2012-10-01,28.0,15.0,116.0,585.0,625.0,,240.0,20.0,2012.0,10.0,4.0,0.12931034482758622,1,False,False,True,False,False,False,True,False,False
2002-02-06,150.0,,65.0,29.0,300.0,,,,2002.0,2.0,1.0,,1,False,False,True,False,False,False,True,False,False
2011-05-24,40.0,150.0,389.0,2640.0,725.0,,1856.0,464.0,2011.0,5.0,2.0,0.3856041131105398,1,False,False,False,False,False,False,True,False,False
2015-05-05,28.0,65.0,77.0,950.0,730.0,,599.0,37.44,2015.0,5.0,2.0,0.8441558441558441,1,False,False,False,False,False,False,True,False,False
2011-06-14,32.0,35.0,227.0,1178.0,444.0,,213.1,,2011.0,6.0,2.0,0.15418502202643172,1,False,False,False,False,False,False,True,False,False
2019-05-27,12.0,80.0,445.0,10800.0,945.0,10600.0,5299.0,165.6,2019.0,5.0,2.0,0.1797752808988764,1,False,False,True,False,False,False,True,False,False
2008-03-13,80.0,29.0,169.0,289.0,625.0,,80.0,,2008.0,3.0,1.0,0.17159763313609466,1,False,False,True,False,False,False,True,False,False
2020-07-07,7.0,150.0,251.0,10300.0,1035.0,11660.0,5829.0,364.3,2020.0,7.0,3.0,0.5976095617529881,1,False,False,False,False,False,False,True,False,False
2013-09-03,22.0,20.0,,,200.0,,368.0,92.0,2013.0,9.0,3.0,,1,False,True,False,False,True,False,False,False,False
2001-03-14,,,156.0,,150.0,,,,2001.0,3.0,1.0,,1,True,False,False,False,False,True,False,False,False
2008-03-28,65.0,140.0,324.0,754.0,675.0,,432.1,,2008.0,3.0,1.0,0.43209876543209874,1,False,False,True,False,False,False,True,False,False
2012-01-05,40.0,25.0,67.0,370.0,625.0,,200.0,,2012.0,1.0,1.0,0.373134328358209,1,False,False,False,False,False,False,True,False,False
2013-04-03,28.0,195.0,294.0,3540.0,1006.0,,3250.0,135.4,2013.0,4.0,2.0,0.6632653061224489,1,False,False,True,False,False,False,True,False,False
2013-04-23,28.0,15.0,110.0,1178.0,497.0,,127.2,7.952,2013.0,4.0,2.0,0.13636363636363635,1,False,False,False,False,False,False,True,False,False
2010-10-21,40.0,127.0,255.0,1700.0,775.0,,1488.0,,2010.0,10.0,4.0,0.4980392156862745,1,False,False,False,False,False,False,True,False,False
2016-08-08,14.0,75.0,123.0,3000.0,1090.0,2150.0,2150.0,134.4,2016.0,8.0,3.0,0.6097560975609756,1,False,False,False,False,False,False,False,False,False
2011-04-04,40.0,150.0,255.0,1700.0,840.0,,1344.0,,2011.0,4.0,2.0,0.5882352941176471,1,False,False,False,False,False,False,True,False,False
2005-04-27,130.0,,281.0,160.0,425.0,,,,2005.0,4.0,2.0,,1,True,False,False,False,False,False,True,False,False
2007-05-02,90.0,520.0,484.0,681.0,600.0,,345.6,,2007.0,5.0,2.0,1.0743801652892562,1,False,False,True,False,False,False,True,False,False
2010-09-03,40.0,75.0,332.0,1950.0,535.0,,616.3,51.36,2010.0,9.0,3.0,0.22590361445783133,1,False,False,True,False,False,False,True,False,False
2017-02-07,14.0,47.0,132.0,3300.0,1266.0,29.6,1894.0,59.2,2017.0,2.0,1.0,0.3560606060606061,1,False,False,True,False,False,True,False,False,False
2016-01-26,40.0,29.0,79.0,292.0,810.0,,155.5,12.96,2016.0,1.0,1.0,0.3670886075949367,1,False,False,True,False,False,False,True,False,False
2002-02-06,150.0,,65.0,29.0,250.0,,,,2002.0,2.0,1.0,,1,False,False,True,False,False,False,True,False,False
2011-10-27,40.0,35.0,238.0,1170.0,525.0,,302.4,25.2,2011.0,10.0,4.0,0.14705882352941177,1,False,False,True,False,False,False,True,False,False
2002-03-01,150.0,,65.0,29.0,300.0,,,,2002.0,3.0,1.0,,1,False,False,True,False,False,False,True,False,False
2001-08-14,150.0,23.0,83.0,60.0,250.0,,,,2001.0,8.0,3.0,0.27710843373493976,1,True,False,False,False,False,False,True,False,False
2012-08-23,40.0,15.0,116.0,585.0,660.0,,253.4,21.12,2012.0,8.0,3.0,0.12931034482758622,1,False,False,True,False,False,False,True,False,False
2021-02-25,12.0,125.0,284.0,6600.0,1530.0,10050.0,5027.0,157.1,2021.0,2.0,1.0,0.44014084507042256,1,False,False,True,False,False,False,True,False,False
2014-01-07,28.0,,56.0,690.0,780.0,,547.2,34.2,2014.0,1.0,1.0,,1,False,False,False,False,False,False,True,False,False
2006-04-18,90.0,45.0,196.0,278.0,500.0,,,,2006.0,4.0,2.0,0.22959183673469388,1,False,False,True,False,False,False,True,False,False
2012-03-22,40.0,35.0,238.0,1170.0,675.0,,388.8,32.4,2012.0,3.0,1.0,0.14705882352941177,1,False,False,True,False,False,False,True,False,False
2012-09-17,40.0,25.0,116.0,585.0,672.0,,258.0,21.5,2012.0,9.0,3.0,0.21551724137931033,1,False,False,True,False,False,False,True,False,False
2014-03-12,28.0,45.0,148.0,1870.0,902.0,,1155.0,36.08,2014.0,3.0,1.0,0.30405405405405406,1,False,False,True,False,False,False,True,False,False
2015-08-30,28.0,100.0,398.0,5200.0,722.0,,2218.0,69.31,2015.0,8.0,3.0,0.25125628140703515,1,False,False,True,False,False,False,True,False,False
2016-07-19,16.0,120.0,200.0,4400.0,1506.0,68.36,4375.0,136.7,2016.0,7.0,3.0,0.6,1,False,False,True,False,False,False,True,False,False
2014-02-18,28.0,55.0,148.0,1870.0,1033.0,,793.3,24.79,2014.0,2.0,1.0,0.3716216216216216,1,False,False,True,False,False,False,True,False,False
2017-03-01,14.0,130.0,232.0,5700.0,1188.0,,5728.0,358.0,2017.0,3.0,1.0,0.5603448275862069,1,False,False,False,False,False,False,False,False,False
2001-01-01,150.0,,174.0,80.0,200.0,,,,2001.0,1.0,1.0,,1,False,False,False,True,False,False,False,True,False
2004-04-19,130.0,150.0,225.0,222.0,425.0,,,,2004.0,4.0,2.0,0.6666666666666666,1,False,False,True,False,False,False,True,False,False
2010-07-12,40.0,25.0,57.0,260.0,520.0,,19.68,,2010.0,7.0,3.0,0.43859649122807015,1,False,False,True,False,False,False,True,False,False
2007-01-19,90.0,125.0,352.0,384.0,670.0,,,,2007.0,1.0,1.0,0.35511363636363635,1,True,False,False,False,False,False,True,False,False
2006-10-30,80.0,55.0,230.0,330.0,540.0,,,,2006.0,10.0,4.0,0.2391304347826087,1,True,False,False,False,False,False,True,False,False
,14.0,50.0,123.0,3000.0,1125.0,,2460.0,153.7,,,,0.4065040650406504,1,False,False,False,False,False,False,False,False,False
2012-05-14,22.0,45.0,133.0,1200.0,650.0,,256.0,64.0,2012.0,5.0,2.0,0.3383458646616541,1,False,True,False,False,True,False,False,False,False
2001-10-01,150.0,,128.0,57.0,175.0,,,,2001.0,10.0,4.0,,1,False,False,True,False,False,False,True,False,False
2011-06-06,40.0,244.0,520.0,3000.0,772.0,,1581.0,197.6,2011.0,6.0,2.0,0.46923076923076923,1,False,False,True,False,False,False,True,False,False
2003-12-03,130.0,,,,200.0,,,,2003.0,12.0,4.0,,1,False,True,False,False,True,False,False,False,False
2017-09-01,14.0,15.0,,,300.0,768.0,384.0,96.0,2017.0,9.0,3.0,,1,False,True,False,False,True,False,False,False,False
2004-11-14,110.0,,154.0,146.0,400.0,,,,2004.0,11.0,4.0,,1,False,False,True,False,False,False,True,False,False
2008-02-21,65.0,95.0,240.0,505.0,600.0,,192.0,,2008.0,2.0,1.0,0.3958333333333333,1,False,False,True,False,False,False,True,False,False
2004-07-01,130.0,,281.0,160.0,350.0,,,,2004.0,7.0,3.0,,1,True,False,False,False,False,False,True,False,False
2011-05-14,40.0,50.0,116.0,585.0,700.0,,268.8,22.4,2011.0,5.0,2.0,0.43103448275862066,1,False,False,True,False,False,False,True,False,False
2011-03-15,40.0,116.0,238.0,1170.0,900.0,,691.2,57.6,2011.0,3.0,1.0,0.48739495798319327,1,False,False,True,False,False,False,True,False,False
2020-02-10,7.0,85.0,158.0,6400.0,1000.0,9574.0,4787.0,299.2,2020.0,2.0,1.0,0.5379746835443038,1,False,False,False,False,False,False,True,False,False
2012-04-24,28.0,50.0,118.0,1270.0,797.0,,612.1,25.5,2012.0,4.0,2.0,0.423728813559322,1,False,False,True,False,False,False,True,False,False
2014-09-17,28.0,15.0,245.0,2410.0,758.0,,388.1,24.26,2014.0,9.0,3.0,0.061224489795918366,1,False,False,False,False,False,False,False,False,False
2012-10-02,32.0,65.0,246.0,1303.0,760.0,,291.8,,2012.0,10.0,4.0,0.26422764227642276,1,False,False,False,False,False,False,True,False,False
2013-04-01,28.0,100.0,294.0,3540.0,719.0,,1933.0,80.53,2013.0,4.0,2.0,0.3401360544217687,1,False,False,True,False,False,False,True,False,False
2005-07-01,110.0,,74.0,107.0,400.0,,,,2005.0,7.0,3.0,,1,True,False,False,False,False,False,True,False,False
2010-01-10,45.0,35.0,114.0,177.0,133.0,,96.0,,2010.0,1.0,1.0,0.30701754385964913,1,False,True,False,False,True,False,False,False,False
2013-08-26,28.0,33.0,118.0,1270.0,837.0,,702.7,29.28,2013.0,8.0,3.0,0.2796610169491525,1,False,False,True,False,False,False,True,False,False
2012-04-24,28.0,100.0,212.0,2800.0,850.0,,2176.0,136.0,2012.0,4.0,2.0,0.4716981132075472,1,False,False,False,False,False,False,True,False,False
2015-03-13,28.0,33.0,87.0,1020.0,954.0,,732.7,30.53,2015.0,3.0,1.0,0.3793103448275862,1,False,False,True,False,False,False,True,False,False
2009-01-08,55.0,14.0,121.0,314.0,400.0,,32.0,,2009.0,1.0,1.0,0.11570247933884298,1,False,False,True,False,False,False,True,False,False
2020-01-10,12.0,160.0,545.0,13600.0,1365.0,12900.0,6451.0,201.6,2020.0,1.0,1.0,0.29357798165137616,1,False,False,True,False,False,False,True,False,False
2016-01-01,28.0,,125.0,1550.0,920.0,,706.6,,2016.0,1.0,1.0,,1,False,False,False,False,False,False,True,False,False
2017-03-01,14.0,130.0,232.0,5700.0,1188.0,,5728.0,358.0,2017.0,3.0,1.0,0.5603448275862069,1,False,False,False,False,False,False,False,False,False
2013-04-01,28.0,33.0,116.0,585.0,775.0,,240.0,20.0,2013.0,4.0,2.0,0.28448275862068967,1,False,False,True,False,False,False,True,False,False
2009-08-04,40.0,60.0,137.0,826.0,650.0,,832.0,166.4,2009.0,8.0,3.0,0.43795620437956206,1,True,False,False,False,False,False,True,False,False
2014-02-17,28.0,90.0,245.0,2410.0,554.0,,425.5,26.59,2014.0,2.0,1.0,0.3673469387755102,1,False,False,False,False,False,False,False,False,False
2004-12-01,130.0,,297.0,160.0,507.0,,,,2004.0,12.0,4.0,,1,True,False,False,False,False,False,True,False,False
2013-04-01,28.0,,77.0,950.0,650.0,,537.6,33.6,2013.0,4.0,2.0,,1,False,False,False,False,False,False,True,False,False
2009-10-28,40.0,30.0,104.0,627.0,600.0,,480.0,,2009.0,10.0,4.0,0.28846153846153844,1,False,False,False,False,False,False,True,False,False
2017-10-29,28.0,50.0,118.0,1270.0,993.0,,381.3,15.89,2017.0,10.0,4.0,0.423728813559322,1,False,False,True,False,False,False,True,False,False
2005-02-03,110.0,,156.0,120.0,350.0,,,,2005.0,2.0,1.0,,1,True,False,False,False,False,False,True,False,False
2021-01-01,8.0,,,,1237.0,6144.0,6144.0,96.0,2021.0,1.0,1.0,,1,False,False,True,False,False,True,False,False,False
2004-03-14,180.0,23.0,80.0,30.0,183.0,,,,2004.0,3.0,1.0,0.2875,1,True,False,False,False,False,False,True,False,False
2003-09-15,130.0,,,110.0,350.0,,,,2003.0,9.0,3.0,,1,False,False,False,True,False,False,False,True,False
2006-08-01,90.0,,125.0,177.0,500.0,,,,2006.0,8.0,3.0,,1,False,False,True,False,False,False,True,False,False
,14.0,10.0,74.0,1800.0,937.0,12.46,797.2,24.91,,,,0.13513513513513514,1,False,False,True,False,False,True,False,False,False
2014-01-07,28.0,,56.0,690.0,780.0,,547.2,34.2,2014.0,1.0,1.0,,1,False,False,False,False,False,False,True,False,False
2005-09-29,110.0,,154.0,146.0,300.0,,,,2005.0,9.0,3.0,,1,False,False,True,False,False,False,True,False,False
2008-01-07,55.0,,67.0,181.0,500.0,,40.0,,2008.0,1.0,1.0,,1,True,False,False,False,False,False,True,False,False
2010-09-03,40.0,12.0,116.0,585.0,500.0,,96.0,8.0,2010.0,9.0,3.0,0.10344827586206896,1,False,False,True,False,False,False,True,False,False
2013-06-01,22.0,86.0,,,350.0,,416.0,104.0,2013.0,6.0,2.0,,1,False,True,False,False,True,False,False,False,False
2006-10-01,90.0,81.0,196.0,278.0,650.0,,,,2006.0,10.0,4.0,0.413265306122449,1,False,False,True,False,False,False,True,False,False
2007-12-04,65.0,25.0,86.0,210.0,540.0,,20.8,,2007.0,12.0,4.0,0.29069767441860467,1,False,False,True,False,False,False,True,False,False
2014-02-13,28.0,80.0,123.0,1500.0,950.0,,1216.0,76.0,2014.0,2.0,1.0,0.6504065040650406,1,False,False,False,False,False,False,True,False,False
2013-06-20,28.0,33.0,87.0,1020.0,980.0,,752.6,31.36,2013.0,6.0,2.0,0.3793103448275862,1,False,False,True,False,False,False,True,False,False
2006-03-09,90.0,40.0,125.0,177.0,560.0,,,,2006.0,3.0,1.0,0.32,1,False,False,True,False,False,False,True,False,False
2018-02-21,16.0,100.0,314.0,7200.0,1557.0,139.8,8945.0,279.5,2018.0,2.0,1.0,0.3184713375796178,1,False,False,True,False,False,False,True,False,False
2004-09-01,110.0,44.0,156.0,120.0,400.0,,,,2004.0,9.0,3.0,0.28205128205128205,1,True,False,False,False,False,False,True,False,False
2007-11-01,65.0,50.0,324.0,754.0,500.0,,160.0,,2007.0,11.0,4.0,0.15432098765432098,1,False,False,True,False,False,False,True,False,False
2015-03-01,28.0,30.0,,,1029.0,,863.2,26.98,2015.0,3.0,1.0,,1,False,False,True,False,False,False,True,False,False
2008-06-01,55.0,800.0,470.0,1400.0,610.0,,622.1,77.76,2008.0,6.0,2.0,1.702127659574468,1,False,False,True,False,False,False,True,False,False
2021-01-01,8.0,320.0,628.0,28300.0,1440.0,29770.0,29770.0,465.1,2021.0,1.0,1.0,0.5095541401273885,1,False,False,True,False,False,True,False,False,False
2005-11-22,90.0,203.0,181.0,232.0,500.0,,240.0,,2005.0,11.0,4.0,1.1215469613259668,1,True,False,False,False,False,False,True,False,False
2015-03-13,28.0,75.0,148.0,1870.0,993.0,,1439.0,44.96,2015.0,3.0,1.0,0.5067567567567568,1,False,False,True,False,False,False,True,False,False
2008-10-01,65.0,13.0,,,400.0,,25.6,,2008.0,10.0,4.0,,1,False,True,False,False,True,False,False,False,False
2010-09-09,40.0,225.0,334.0,2154.0,850.0,,2720.0,544.0,2010.0,9.0,3.0,0.6736526946107785,1,True,False,False,False,False,False,True,False,False
2020-04-02,12.0,115.0,545.0,13600.0,1140.0,14130.0,7066.0,220.8,2020.0,4.0,2.0,0.21100917431192662,1,False,False,True,False,False,False,True,False,False
2012-05-15,40.0,49.0,116.0,585.0,700.0,,268.8,22.4,2012.0,5.0,2.0,0.4224137931034483,1,False,False,True,False,False,False,True,False,False
2006-01-13,90.0,,352.0,384.0,500.0,,,,2006.0,1.0,1.0,,1,True,False,False,False,False,False,True,False,False
2012-04-04,40.0,9.0,75.0,450.0,277.0,,44.32,,2012.0,4.0,2.0,0.12,1,False,False,False,False,False,False,True,False,False
2009-10-12,,58.0,100.0,486.0,615.0,,127.7,,2009.0,10.0,4.0,0.58,1,False,False,True,False,False,False,True,False,False
2012-10-28,40.0,19.0,59.0,292.0,650.0,,104.0,,2012.0,10.0,4.0,0.3220338983050847,1,True,False,False,False,False,False,True,False,False
2015-01-22,28.0,120.0,228.0,2940.0,1127.0,,2413.0,75.39,2015.0,1.0,1.0,0.5263157894736842,1,False,False,True,False,False,False,True,False,False
2002-10-14,150.0,,65.0,29.0,250.0,,,,2002.0,10.0,4.0,,1,False,False,True,False,False,False,True,False,False
2004-03-04,150.0,60.0,218.0,117.0,378.0,,,,2004.0,3.0,1.0,0.27522935779816515,1,True,False,False,False,False,False,True,False,False
2007-04-17,80.0,40.0,127.0,210.0,500.0,,38.4,,2007.0,4.0,2.0,0.31496062992125984,1,False,False,True,False,False,False,False,False,True
2002-10-05,180.0,,73.0,30.0,183.0,,,,2002.0,10.0,4.0,,1,True,False,False,False,False,False,False,False,True
